Event_ID,Unit_Code,Community,Sampling_Frame,Sampling_Frame_Formal,Year,Cycle,Plot_Type,QA_Plot,Plot_Number,Max_Veg_Ht,Site_Name,Images,Certified,Verified
419107C6-5EE9-4609-81F8-0D243C459C9C,HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,FALSE,42,9.5,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
425CF5A5-CA2B-474A-AA76-8F3877F33020,WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,FALSE,8,,War in the Pacific National Historical Park,FALSE,TRUE,TRUE
42AABAD4-8479-49C0-ADAC-DC4655D02FBB,WAPA,Limestone Forest,Guam,Guam,2014,1,Rotational,FALSE,12,24.4,War in the Pacific National Historical Park,FALSE,TRUE,TRUE
432E4B58-4592-436A-9CA3-FBBD7C627F69,NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Fixed,FALSE,13,,National Park of American Samoa,FALSE,TRUE,TRUE
434963AE-46B4-4E34-89F8-2DBB83A75BF8,HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Fixed,FALSE,10,,Haleakala National Park,TRUE,TRUE,TRUE
434A8F89-D405-43B2-903B-9DC332170FBC,AMME,Mangrove Wetland,Muchot,Muchot,2014,1,Fixed,FALSE,1,11.8,American Memorial Park,TRUE,TRUE,TRUE
43BD403E-1835-45A5-B314-E8AF6B4D5A08,HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,FALSE,12,13.7,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
43C23F14-DFA1-4E5F-9A1F-A0ED98A017C1,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,FALSE,1,9.7,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
43FF6A8A-407D-4F50-8AEC-825DACC68E9A,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,FALSE,29,11.4,Kalaupapa National Historical Park,TRUE,TRUE,TRUE
444D81F0-161E-4112-B837-BC6E101B7081,HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Rotational,FALSE,17,,Haleakala National Park,TRUE,TRUE,TRUE
444F8370-6097-4550-A2A1-264D270FF286,HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Fixed,FALSE,10,11.9,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
44573091-386B-49FE-A6A0-3B616295167F,NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Rotational,FALSE,36,,National Park of American Samoa,FALSE,TRUE,TRUE
44631ADE-1C5A-49A2-8D03-E24DE82ABB24,HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,FALSE,35,15.5,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
4477F860-A0F5-499C-B21C-5CD2180BB548,NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,FALSE,4,,National Park of American Samoa,FALSE,TRUE,TRUE
4478FC8A-CC1A-4668-9634-C91328D7FBD3,HALE,Wet Forest,Kipahulu District,Kīpahulu District,2013,1,Rotational,FALSE,22,14.8,Haleakala National Park,FALSE,TRUE,TRUE
44E2B9B9-B010-4C17-A6F9-70B8DBD9C5BE,HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,FALSE,9,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
4542EB91-CFFB-4656-84EB-270F6236756D,HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,FALSE,20,16.1,Haleakala National Park,TRUE,TRUE,TRUE
45DCFFC8-7A75-4E0E-B764-4D4724935A8F,HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,FALSE,42,25.5,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
46721E64-E714-4BFC-8DAE-9915554D56C2,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,FALSE,38,,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
46726426-FC61-45D2-8965-E91E795215BE,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Rotational,FALSE,55,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
46CCA6F5-886C-4E99-849A-6CE9C994C89E,HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Rotational,FALSE,41,,Haleakala National Park,FALSE,TRUE,TRUE
46E222DF-03E3-492E-955E-AB68B5D54EE0,KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2022,3,Rotational,FALSE,23,5,Kaloko-Honokahau National Historical Park,FALSE,TRUE,TRUE
46E7E33B-228C-4C32-A5E5-EF9CC2CFF1FA,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2023,3,Rotational,FALSE,54,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
476BCAAB-616B-4A3E-8B9C-A90FB567F7B0,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Rotational,FALSE,46,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
47D13EA7-CD3A-464C-A2C8-A7EECBDD1D47,HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Rotational,FALSE,47,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
4800242E-EE28-44CA-A522-D4A7BAF79F22,HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2021,3,Rotational,FALSE,51,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
4806C9C1-C8F5-42EE-9BC2-350A47D24AA8,HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,FALSE,15,,Haleakala National Park,FALSE,TRUE,TRUE
48665A5A-3511-4DE6-963D-BA5F3DA5A1F8,HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,FALSE,12,,Haleakala National Park,FALSE,TRUE,TRUE
4873077A-0D2B-45B1-8D25-8081D705ADAE,HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,FALSE,11,18.3,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
48B55677-05CB-43F8-B3E4-9E8C7C92F707,KALA,Coastal Strand,Kalawao,Kalawao,2012,1,Fixed,FALSE,6,0.1,Kalaupapa National Historical Park,TRUE,TRUE,TRUE
48FE624E-9A85-435A-BB54-EA929DD7993F,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,FALSE,28,1,Hawaii Volcanoes National Park,TRUE,TRUE,TRUE
4946271E-EC16-44EF-BDB5-49C54627CA2B,HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,FALSE,15,23.7,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
497825E2-C2CC-4872-AA77-106EC09DB1AA,KALA,Coastal Strand,Kalawao,Kalawao,2012,1,Fixed,FALSE,9,0.1,Kalaupapa National Historical Park,TRUE,TRUE,TRUE
49C89C9E-733F-4001-BBB6-0E395BCA082D,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,FALSE,26,7.9,Kalaupapa National Historical Park,TRUE,TRUE,TRUE
4A2BFB06-11C1-4523-B6A1-AE40537428DB,KALA,Coastal Strand,Hoolehua,Hoʻolehua,2012,1,Fixed,FALSE,9,1,Kalaupapa National Historical Park,TRUE,TRUE,TRUE
4A390C27-96FE-41C2-A535-1F9F1940434C,HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,FALSE,19,24,Haleakala National Park,FALSE,TRUE,TRUE
4B0A49C4-43B3-4908-939C-AB481FF9494C,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,FALSE,45,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
4B48B795-4E10-422B-B1D9-5A6F2832E1B7,NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,FALSE,31,,National Park of American Samoa,FALSE,TRUE,TRUE
4B64C65C-3ABD-4446-8450-335C8E41654E,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,FALSE,35,,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
4BD2677E-8361-4FD6-BC0C-867362A7602E,KALA,Coastal Strand,Hoolehua,Hoʻolehua,2012,1,Rotational,FALSE,14,0.5,Kalaupapa National Historical Park,TRUE,TRUE,TRUE
4D16DAA8-6650-4CA9-B9D4-41ACB34B48EC,HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,FALSE,2,19.2,Haleakala National Park,FALSE,TRUE,TRUE
4D195DF0-F8BA-4427-BD03-A9AD36E5EA05,WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,FALSE,5,30.1,War in the Pacific National Historical Park,FALSE,TRUE,TRUE
4D320B2A-891C-41AA-93E4-54CFE28AC960,HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Rotational,FALSE,24,1.5,Haleakala National Park,TRUE,TRUE,TRUE
4DEDB5D7-B1C0-43DD-9101-6B71B71DE1CC,HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,FALSE,13,,Haleakala National Park,FALSE,TRUE,TRUE
4EF7ECE0-6E84-4E5E-9F91-E39396A35564,HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,FALSE,28,,Haleakala National Park,FALSE,TRUE,TRUE
4EFB36A4-699B-42D9-94CA-06CAA63DCF10,HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Fixed,FALSE,13,8.3,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
4F59FEAD-C4B0-4887-BEB7-DC523FE289D8,NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,FALSE,11,,National Park of American Samoa,FALSE,TRUE,TRUE
4FE7592D-299D-4D37-B291-B825FD171074,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,FALSE,34,13,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
5011F829-0309-461E-9D73-5B02A00D8A72,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,FALSE,31,,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
505BBED8-1521-4032-9399-D7443CB24D8C,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,FALSE,37,4.5,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
5087F3A3-4D24-40E2-A422-5DA01B4BBBFA,KALA,Coastal Strand,Hoolehua,Hoʻolehua,2012,1,Fixed,FALSE,8,0.5,Kalaupapa National Historical Park,TRUE,TRUE,TRUE
5176447C-F8B0-41D2-9189-47E3651C8E0B,KALA,Coastal Strand,Kalawao,Kalawao,2017,2,Fixed,FALSE,10,0.4,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
5182A44A-857B-4029-8C16-E99A01486B7D,KALA,Coastal Strand,Hoolehua,Hoʻolehua,2017,2,Fixed,FALSE,3,,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
51FEBDEE-F3FA-4AFF-97DA-D3E6A9874FAA,HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Rotational,FALSE,27,2,Haleakala National Park,TRUE,TRUE,TRUE
526050AD-8DDB-4D58-8E9F-A0053058E696,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,FALSE,20,11.7,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
530013C4-3D18-44E0-9682-962F5FD0E008,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,FALSE,40,,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
53F22BC4-EB5D-441B-B4A1-A90F37744123,HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,FALSE,17,10.6,Haleakala National Park,FALSE,TRUE,TRUE
5503FF80-3A9E-4F33-9D38-815EA39BB1DA,HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Fixed,FALSE,7,3,Haleakala National Park,FALSE,TRUE,TRUE
55106DED-AFE5-49F3-998F-55F218A1CBFD,HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,FALSE,15,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
551C59A8-95DB-4C20-AF5A-80380F306FD7,HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,FALSE,9,16.1,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
55FBEE3E-23F2-484A-9E5D-D7BFB0A85C56,KALA,Coastal Strand,Hoolehua,Hoʻolehua,2017,2,Rotational,FALSE,19,1,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
5629DC9B-639F-4C23-AD79-8451A106BB71,HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Rotational,FALSE,47,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
56476941-59A5-4DFD-9567-F139F5F66575,HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,FALSE,1,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
56D27118-10F1-4B6F-A18C-2C7C0BA50C66,HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Rotational,FALSE,40,0.36,Haleakala National Park,FALSE,TRUE,TRUE
5782EC96-2B1C-461A-B15B-3F2687516484,WAPA,Limestone Forest,Guam,Guam,2014,1,Rotational,FALSE,14,11,War in the Pacific National Historical Park,FALSE,TRUE,TRUE
5839162A-6EFD-4014-BDCE-875861E3C6FF,HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,FALSE,45,15.1,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
5841DE48-96A3-4D59-8C26-393D4449A9C1,HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,FALSE,3,16.5,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
584BE0CE-0ACC-4ED8-95BE-DD10F166396C,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,FALSE,14,0.5,Hawaii Volcanoes National Park,TRUE,TRUE,TRUE
58A791A8-EC8D-459C-96E9-862A2E038D84,WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,FALSE,4,11.1,War in the Pacific National Historical Park,FALSE,TRUE,TRUE
590049AE-C3F9-4C3E-8FF5-625A2DCB122B,HALE,Wet Forest,Kipahulu District,Kīpahulu District,2018,2,Fixed,FALSE,5,,Haleakala National Park,FALSE,TRUE,TRUE
591E77E2-4A60-4C30-B802-297CBA156C62,HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,FALSE,7,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
59A20257-03E0-4FEE-88B7-E5125A289352,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Rotational,FALSE,50,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
59E16AE9-3988-4B25-885D-206F780DB165,KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2022,3,Fixed,FALSE,10,4,Kaloko-Honokahau National Historical Park,FALSE,TRUE,TRUE
5A13F47A-822A-4E71-9319-FD89020DD0B6,HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,FALSE,33,13.8,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
5A30AC07-48B2-408A-AE20-52E2A101C17E,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Fixed,FALSE,11,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
5B3104C9-BA12-4E1E-B9E5-ECD7F8021A28,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,FALSE,15,5,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
5B40976A-22CE-4806-B69E-F912813D5653,NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,FALSE,37,,National Park of American Samoa,FALSE,TRUE,TRUE
5BFB1B88-3569-4378-8EAC-65F154050FF5,NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,FALSE,35,,National Park of American Samoa,FALSE,TRUE,TRUE
5CAD2E3F-01AF-4ACE-A166-EEF06B8FACC7,KALA,Coastal Strand,Hoolehua,Hoʻolehua,2017,2,Fixed,FALSE,4,1,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
5CC4C479-6CA3-4D01-BE02-1ED5E882C8ED,KALA,Coastal Strand,Hoolehua,Hoʻolehua,2012,1,Rotational,FALSE,12,0.5,Kalaupapa National Historical Park,TRUE,TRUE,TRUE
5CEB1825-D65D-4E73-A071-D219FEB8C569,HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Fixed,FALSE,9,,Haleakala National Park,FALSE,TRUE,TRUE
5D4C5DD8-ED48-4D5D-B6CC-6C71FDE3AE75,WAPA,Limestone Forest,Guam,Guam,2019,2,Fixed,FALSE,7,,War in the Pacific National Historical Park,FALSE,TRUE,TRUE
5D55D30D-C4D1-4C0E-A223-507F160C72BA,HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Fixed,FALSE,11,16.9,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
5D75A0AB-74DF-4C4D-A611-8A4C87F06E0C,HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,FALSE,13,16.3,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
5D860021-5D74-4C7E-84FC-955BEC95BEEE,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,FALSE,6,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
5D939A9C-75A3-4448-A6DD-1B3E1D5AEAB4,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,FALSE,2,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
5DC9708E-45CD-40BC-91C8-4EFF98A97C8E,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,FALSE,5,7.8,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
5DF1340C-554E-4A32-81A2-4DFC10DCEBD6,WAPA,Limestone Forest,Guam,Guam,2014,1,Fixed,FALSE,2,18.9,War in the Pacific National Historical Park,FALSE,TRUE,TRUE
5F541D6B-E123-41AE-9DB0-5D61E56B8EEC,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Fixed,FALSE,14,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
5F8CA2B4-6DAC-4E7E-96AF-67E89BDB6632,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,FALSE,10,,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
5FF6CBB1-C48F-4CB8-BDF2-52B38FEC7ED8,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,FALSE,26,3,Hawaii Volcanoes National Park,TRUE,TRUE,TRUE
5FFAFF16-F5FE-4A45-8870-25849C72E177,HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Rotational,FALSE,30,15,Haleakala National Park,TRUE,TRUE,TRUE
60E584F4-5019-4683-8BFD-2068CCEFB1CC,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,FALSE,10,8.9,Kalaupapa National Historical Park,TRUE,TRUE,TRUE
6139A65D-9B3A-4660-9E16-54E21A76D490,HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Rotational,FALSE,33,26.6,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
61F5C89C-221B-4198-AD0F-AE2251EF2131,WAPA,Limestone Forest,Guam,Guam,2019,2,Rotational,FALSE,19,,War in the Pacific National Historical Park,FALSE,TRUE,TRUE
6267F329-149C-48E5-8435-B4E2DE64E709,KAHO,Coastal Strand,Kaloko-Honokohau,Kaloko-Honokōhau,2022,3,Fixed,FALSE,1,5,Kaloko-Honokahau National Historical Park,FALSE,TRUE,TRUE
627CDF33-8B64-4442-A512-2C9C612D796D,KALA,Coastal Strand,Kalawao,Kalawao,2017,2,Fixed,FALSE,8,0.25,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
63EFCD64-5794-4011-9FB2-3E1D5D369D19,HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Fixed,FALSE,3,17.6,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
63FF53EE-DEA3-46D9-91E1-D5BFD87487A0,NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,FALSE,40,,National Park of American Samoa,FALSE,TRUE,TRUE
6428F78D-A19F-4C50-A19B-7BEA3C64EBF9,NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,FALSE,39,,National Park of American Samoa,FALSE,TRUE,TRUE
644F082F-9358-4FD7-9AF7-2183043BD39C,NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,FALSE,12,,National Park of American Samoa,FALSE,TRUE,TRUE
646D1460-B51F-4276-B3B8-6FF515140D5C,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Fixed,FALSE,2,,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
65514CF8-4DB9-4E67-A64D-62A92F57F160,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,FALSE,8,11,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
65B72D5E-6DF5-450C-867B-48ACBA156E17,NPSA,Wet Forest,Tau,Ta‘ū,2018,2,Fixed,FALSE,3,,National Park of American Samoa,FALSE,TRUE,TRUE
65F0583A-F275-4770-B2D1-C41EDD452869,KALA,Coastal Strand,Hoolehua,Hoʻolehua,2012,1,Fixed,FALSE,4,1,Kalaupapa National Historical Park,TRUE,TRUE,TRUE
67025204-1806-4C82-AB3C-7793FA8A2B2F,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,FALSE,33,,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
67836872-FBF8-4B59-BB52-A75E19AF91D2,KALA,Coastal Strand,Kalawao,Kalawao,2017,2,Fixed,FALSE,4,0.5,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
67B9E041-C63E-4942-B851-DCD33AF73CA1,WAPA,Limestone Forest,Guam,Guam,2014,1,Rotational,FALSE,15,15,War in the Pacific National Historical Park,FALSE,TRUE,TRUE
67BA4DED-200F-4905-8B8D-0C136434BC9C,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2023,3,Rotational,FALSE,59,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
6902640A-ADD5-4A96-991B-3A5A0EEC7F20,HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Rotational,FALSE,31,,Haleakala National Park,FALSE,TRUE,TRUE
69F782D8-728B-45A1-8B08-56A0592A4301,HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Fixed,FALSE,14,3,Haleakala National Park,FALSE,TRUE,TRUE
6AAC5040-607E-4640-93A1-16AF522EF0C2,HAVO,Wet Forest,Olaa,ʻŌlaʻa,2021,3,Fixed,FALSE,3,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
6AFAEBC7-061B-409E-AD55-B3067648E675,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,FALSE,6,12.6,Kalaupapa National Historical Park,TRUE,TRUE,TRUE
6B4C4DFA-11C5-4502-8546-E9FE39EC8712,HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Rotational,FALSE,22,1,Haleakala National Park,TRUE,TRUE,TRUE
6BF9C7A6-80DB-4548-9FE3-FED9201F3FEB,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2017,2,Rotational,FALSE,45,,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
6C20C270-D5B0-4C0B-A628-0138AA7A4BC6,KALA,Coastal Strand,Hoolehua,Hoʻolehua,2017,2,Fixed,FALSE,8,0.25,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
6CF3A689-BF93-48C6-990A-D092B7F0AC75,HAVO,Wet Forest,Kahuku,Kahuku,2022,3,Fixed,FALSE,2,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
6D31B020-6CBC-4C8B-A0E8-31719A005CC7,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Rotational,FALSE,53,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
6D947E38-03F0-4ED0-98BE-641B2CE8CB5C,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,FALSE,28,7.9,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
6E1C5E65-1D4F-4FD1-AD20-8D2C64B4A517,AMME,Mangrove Wetland,Muchot,Muchot,2019,2,Fixed,FALSE,8,,American Memorial Park,FALSE,TRUE,TRUE
6F5E5799-7947-4754-BFDE-2C1C9B410CB8,HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,FALSE,6,25,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
6F67663A-A506-42E2-82D1-C7317144EE2A,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Fixed,FALSE,2,9.1,Kalaupapa National Historical Park,FALSE,TRUE,TRUE
6F9EE4C4-854E-4F4E-B21D-CF171387868C,HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Fixed,FALSE,1,17,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
701F1BDE-FE05-4240-B07E-0BE63EEDB578,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Fixed,FALSE,6,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
704E5AB3-FCAF-455C-9EA8-CCEC27F52736,HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Rotational,FALSE,32,,Haleakala National Park,FALSE,TRUE,TRUE
70896918-8C0F-4EFF-84CA-E96168AB82F1,NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,FALSE,32,,National Park of American Samoa,FALSE,TRUE,TRUE
709F870D-E71C-4ED2-9A0B-734462C80632,KALA,Coastal Strand,Kalawao,Kalawao,2012,1,Rotational,FALSE,15,0.1,Kalaupapa National Historical Park,TRUE,TRUE,TRUE
72125877-A397-4E9F-9ADF-93DEA202A921,HAVO,Wet Forest,Olaa,ʻŌlaʻa,2015,2,Rotational,FALSE,36,14.3,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
724276F7-7D11-4DFC-B5CF-AE2E7F123D06,KALA,Wet Forest,Puu Alii,Puʻu Aliʻi,2012,1,Rotational,FALSE,19,9.4,Kalaupapa National Historical Park,TRUE,TRUE,TRUE
7269C0D3-7C64-4EA7-AC10-31F29415F4FA,HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,FALSE,6,,Hawaii Volcanoes National Park,FALSE,TRUE,TRUE
72703DBD-3F34-4FB4-B008-D36DFA072DCA,HALE,Wet Forest,Kipahulu District,Kīpahulu District,2012,1,Fixed,FALSE,3,18.5,Haleakala National Park,FALSE,TRUE,TRUE
72A82B41-F1B2-4F37-B23D-4A793F42B778,HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Fixed,FALSE,7,,Haleakala National Park,FALSE,TRUE,TRUE
72F47363-FEF2-4A9B-9392-8319BDA08B74,NPSA,Wet Forest,Tutuila,Tutuila,2018,2,Rotational,FALSE,44,,National Park of American Samoa,FALSE,TRUE,TRUE
730DFAE1-2656-4C02-B8D1-6075CE2D84A1,KALA,Coastal Strand,Hoolehua,Hoʻolehua,2012,1,Rotational,FALSE,13,0.6,Kalaupapa National Historical Park,TRUE,TRUE,TRUE
