Unit_Code,Community,Sampling_Frame,Sampling_Frame_Formal,Year,Cycle,Plot_Type,Plot_Number,QA_Plot,Sample_Area,LF_Sm_Woody,DBH,Status,Length,Rooting,Count,Life_Form,Nativity,Scientific_Name,Code,Comments,Certified,Verified
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Fixed,11,FALSE,Transect 3,Shrub,,Live,L1,,20,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Rotational,40,FALSE,Transect 3,Shrub,,Live,L1,,1,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Rotational,34,FALSE,Transect 3,Shrub,,Dead,L1,,2,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Rotational,26,FALSE,Transect 3,Shrub,,Live,L1,R1,14,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Rotational,37,FALSE,Transect 3,Shrub,,Live,L1,,6,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Fixed,6,FALSE,Transect 3,Shrub,,Dead,L1,,1,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Rotational,30,FALSE,Transect 3,Shrub,,Live,L2,R1,110,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Fixed,10,FALSE,Transect 3,Shrub,,Dead,L1,,6,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Rotational,45,FALSE,Transect 3,Shrub,,Live,L1,,44,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Rotational,29,FALSE,Transect 3,Shrub,,Live,L2,R1,9,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Rotational,33,FALSE,Transect 3,Shrub,,Dead,L1,,41,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Wet Forest,Kipahulu District,Kīpahulu District,2017,2,Rotational,42,FALSE,Transect 3,Shrub,,Live,L1,R1,1,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2013,1,Rotational,28,FALSE,Transect 3,Shrub,,Live,L2,R1,32,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Fixed,8,FALSE,Transect 3,Shrub,,Live,L2,,13,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Fixed,4,FALSE,Transect 3,Shrub,,Live,L1,R1,6,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2018,2,Rotational,35,FALSE,Transect 3,Shrub,,Dead,L1,,12,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2013,1,Rotational,28,FALSE,Transect 3,Shrub,,Live,L1,R1,216,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Rotational,30,FALSE,Transect 3,Shrub,,Dead,L1,R1,5,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Rotational,31,FALSE,Transect 3,Shrub,,Live,L2,,2,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Rotational,45,FALSE,Transect 3,Shrub,,Dead,L1,,2,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Fixed,6,FALSE,Transect 3,Shrub,,Live,L1,R1,169,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Rotational,33,FALSE,Transect 3,Shrub,,Live,L2,,2,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Rotational,34,FALSE,Transect 3,Shrub,,Dead,L2,,4,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Fixed,1,FALSE,Transect 3,Shrub,,Live,L2,R1,10,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Rotational,21,FALSE,Transect 3,Shrub,,Live,L1,R1,34,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Rotational,17,FALSE,Transect 3,Shrub,,Live,L1,R1,25,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2013,1,Rotational,23,FALSE,Transect 3,Shrub,,Live,L2,R1,9,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Fixed,6,FALSE,Transect 3,Shrub,,Live,L2,R1,4,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Fixed,8,FALSE,Transect 3,Shrub,,Dead,L1,R1,1,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Fixed,5,FALSE,Transect 3,Shrub,,Live,L1,R1,9,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Fixed,5,FALSE,Transect 3,Shrub,,Dead,L1,,1,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Rotational,34,FALSE,Transect 3,Shrub,,Live,L2,,23,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Rotational,16,FALSE,Transect 3,Shrub,,Live,L1,R1,2,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2012,1,Fixed,10,FALSE,Transect 3,Shrub,,Dead,L1,R1,1,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HALE,Subalpine Shrubland,Haleakala,Haleakalā,2017,2,Rotational,44,FALSE,Transect 3,Shrub,,Live,L1,,41,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2016,2,Rotational,31,FALSE,Transect 3,Shrub,,Live,L1,R1,1,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,10,FALSE,Transect 3,Shrub,,Live,L1,R1,169,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,33,FALSE,Transect 3,Shrub,,Live,L1,,74,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,5,FALSE,Transect 3,Shrub,,Live,L2,,3,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,11,FALSE,Transect 3,Shrub,,Live,L1,,18,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,4,FALSE,Transect 3,Shrub,,Dead,L1,,2,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,8,FALSE,Transect 3,Shrub,,Live,L1,,109,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Fixed,5,FALSE,Transect 3,Shrub,,Live,L2,,5,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,3,FALSE,Transect 3,Shrub,,Live,L1,,27,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,35,FALSE,Transect 3,Shrub,,Live,L1,R1,1,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,21,FALSE,Transect 3,Shrub,,Live,L2,R1,4,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,17,FALSE,Transect 3,Shrub,,Dead,L1,R1,11,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,18,FALSE,Transect 3,Shrub,,Live,L2,R2,1,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Rotational,47,FALSE,Transect 3,Shrub,,Live,L1,,24,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,43,FALSE,Transect 3,Shrub,,Live,L1,,66,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Rotational,46,FALSE,Transect 3,Shrub,,Live,L1,,1,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Rotational,53,FALSE,Transect 3,Shrub,,Live,L1,,445,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,31,FALSE,Transect 3,Shrub,,Dead,L2,,1,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,5,FALSE,Transect 3,Shrub,,Live,L2,R1,3,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Fixed,13,FALSE,Transect 3,Shrub,,Live,L1,,10,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Rotational,58,FALSE,Transect 3,Shrub,,Live,L1,,67,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Rotational,55,FALSE,Transect 3,Shrub,,Live,L1,,21,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,22,FALSE,Transect 3,Shrub,,Live,L2,R1,2,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,14,FALSE,Transect 3,Shrub,,Live,L1,R1,4,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,4,FALSE,Transect 3,Shrub,,Live,L2,,1,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Fixed,5,FALSE,Transect 3,Shrub,,Live,L1,R1,1,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,3,FALSE,Transect 3,Shrub,,Dead,L2,R1,1,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,20,FALSE,Transect 3,Shrub,,Live,L1,R1,69,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Rotational,58,FALSE,Transect 3,Shrub,,Live,L2,,10,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,34,FALSE,Transect 3,Shrub,,Live,L2,,3,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,17,FALSE,Transect 3,Shrub,,Live,L1,R1,36,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,23,FALSE,Transect 3,Shrub,,Live,L1,R1,1,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,43,FALSE,Transect 3,Shrub,,Dead,L2,,1,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,4,FALSE,Transect 3,Shrub,,Dead,L1,R1,51,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,25,FALSE,Transect 3,Shrub,,Live,L1,R1,48,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,5,FALSE,Transect 3,Shrub,,Dead,L3,,1,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,8,FALSE,Transect 3,Shrub,,Live,L2,,4,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,11,FALSE,Transect 3,Shrub,,Live,L1,R1,33,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Fixed,10,FALSE,Transect 3,Shrub,,Live,L1,,207,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,40,FALSE,Transect 3,Shrub,,Live,L1,,199,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,13,FALSE,Transect 3,Shrub,,Live,L1,,1,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,4,FALSE,Transect 3,Shrub,,Dead,L2,R1,4,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Fixed,7,FALSE,Transect 3,Shrub,,Live,L1,,21,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,14,FALSE,Transect 3,Shrub,,Live,L1,,2,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,9,FALSE,Transect 3,Shrub,,Live,L1,,65,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,33,FALSE,Transect 3,Shrub,,Live,L2,,1,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2023,3,Rotational,59,FALSE,Transect 3,Shrub,,Live,L1,,7,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,32,FALSE,Transect 3,Shrub,,Live,L1,,4,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,4,FALSE,Transect 3,Shrub,,Live,L1,,46,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,31,FALSE,Transect 3,Shrub,,Live,L2,,3,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Fixed,8,FALSE,Transect 3,Shrub,,Live,L1,,396,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,10,FALSE,Transect 3,Shrub,,Live,L2,,1,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,31,FALSE,Transect 3,Shrub,,Dead,L1,,1,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,20,FALSE,Transect 3,Shrub,,Live,L2,R1,8,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,1,FALSE,Transect 3,Shrub,,Dead,L1,R1,6,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Rotational,48,FALSE,Transect 3,Shrub,,Live,L1,,6,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Fixed,3,FALSE,Transect 3,Shrub,,Live,L2,,4,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Fixed,14,FALSE,Transect 3,Shrub,,Live,L1,,5,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Rotational,50,FALSE,Transect 3,Shrub,,Live,L1,,26,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Fixed,12,FALSE,Transect 3,Shrub,,Live,L1,,2,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,18,FALSE,Transect 3,Shrub,,Live,L2,R1,1,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,9,FALSE,Transect 3,Shrub,,Dead,L1,R1,11,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Wet Forest,Nahuku/East Rift,Nāhuku / East Rift,2015,2,Rotational,35,FALSE,Transect 3,Shrub,,Live,L2,R1,1,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,10,FALSE,Transect 3,Shrub,,Dead,L1,R1,3,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,9,FALSE,Transect 3,Shrub,,Live,L1,R1,68,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,8,FALSE,Transect 3,Shrub,,Live,L2,R1,10,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Fixed,5,FALSE,Transect 3,Shrub,,Live,L1,,151,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,40,FALSE,Transect 3,Shrub,,Dead,L2,,1,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,5,FALSE,Transect 3,Shrub,,Live,L1,,46,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,9,FALSE,Transect 3,Shrub,,Live,L2,R1,8,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Rotational,51,FALSE,Transect 3,Shrub,,Live,L1,,26,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,21,FALSE,Transect 3,Shrub,,Live,L1,R1,50,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Fixed,4,FALSE,Transect 3,Shrub,,Live,L1,,68,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Fixed,1,FALSE,Transect 3,Shrub,,Live,L1,,27,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,7,FALSE,Transect 3,Shrub,,Live,L1,,2,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,4,FALSE,Transect 3,Shrub,,Live,L1,R1,133,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,8,FALSE,Transect 3,Shrub,,Dead,L1,R1,5,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,8,FALSE,Transect 3,Shrub,,Live,L1,R1,138,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Wet Forest,Kahuku,Kahuku,2011,1,Rotational,18,FALSE,Transect 3,Shrub,,Live,L1,R2,3,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,39,FALSE,Transect 3,Shrub,,Live,L1,,30,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,42,FALSE,Transect 3,Shrub,,Live,L1,,6,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,45,FALSE,Transect 3,Shrub,,Live,L1,,7,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,31,FALSE,Transect 3,Shrub,,Live,L1,,7,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,41,FALSE,Transect 3,Shrub,,Live,L1,,2,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,24,FALSE,Transect 3,Shrub,,Live,L1,R1,9,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Fixed,5,FALSE,Transect 3,Shrub,,Dead,L1,,4,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Rotational,39,FALSE,Transect 3,Shrub,,Live,L2,,2,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2016,2,Fixed,10,FALSE,Transect 3,Shrub,,Live,L1,,71,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Fixed,13,FALSE,Transect 3,Shrub,,Live,L2,,2,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,27,FALSE,Transect 3,Shrub,,Live,L1,R1,2,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,25,FALSE,Transect 3,Shrub,,Dead,L1,R1,12,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2022,3,Fixed,9,FALSE,Transect 3,Shrub,,Live,L2,,2,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Fixed,5,FALSE,Transect 3,Shrub,,Live,L1,R1,33,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
HAVO,Subalpine Shrubland,Mauna Loa,Mauna Loa,2011,1,Rotational,16,FALSE,Transect 3,Shrub,,Live,L1,R1,12,Shrub,Native,Vaccinium reticulatum,VACRET2,,TRUE,TRUE
